RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central7,SCLMultifamily - Low RiseCool Central7Existing,SCLMultifamily - Low RiseCool CentralEnhanced Central Air Conditioner - SEER/EER 20/14 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),Existing,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central6,SCLMultifamily - Low RiseCool Central6Existing,SCLMultifamily - Low RiseCool CentralCEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central5,SCLMultifamily - Low RiseCool Central5Existing,SCLMultifamily - Low RiseCool CentralCEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),Existing,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central4,SCLMultifamily - Low RiseCool Central4Existing,SCLMultifamily - Low RiseCool CentralENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),Existing,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central3,SCLMultifamily - Low RiseCool Central3Existing,SCLMultifamily - Low RiseCool CentralFederal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),Existing,0.102019992,0.102019992,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central2,SCLMultifamily - Low RiseCool Central2Existing,SCLMultifamily - Low RiseCool CentralFederal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),Existing,0.455033494,0.864567499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central1,SCLMultifamily - Low RiseCool Central1Existing,SCLMultifamily - Low RiseCool CentralBelow Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System)Existing,SCLMultifamily - Low RiseCool CentralExisting,SCL,Multifamily - Low Rise,Cool Central,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),Existing,0.409534005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central7,SCLMultifamily - Low RiseCool Central7New,SCLMultifamily - Low RiseCool CentralEnhanced Central Air Conditioner - SEER/EER 20/14 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),New,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084,0.012025084
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central6,SCLMultifamily - Low RiseCool Central6New,SCLMultifamily - Low RiseCool CentralCEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central5,SCLMultifamily - Low RiseCool Central5New,SCLMultifamily - Low RiseCool CentralCEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),New,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925,0.013863925
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central4,SCLMultifamily - Low RiseCool Central4New,SCLMultifamily - Low RiseCool CentralENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),New,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235,0.0075235
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central3,SCLMultifamily - Low RiseCool Central3New,SCLMultifamily - Low RiseCool CentralFederal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),New,0.102019992,0.102019992,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491,0.966587491
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central2,SCLMultifamily - Low RiseCool Central2New,SCLMultifamily - Low RiseCool CentralFederal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),New,0.864567499,0.864567499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Central,SCLMultifamily - Low RiseCool Central1,SCLMultifamily - Low RiseCool Central1New,SCLMultifamily - Low RiseCool CentralBelow Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System)New,SCLMultifamily - Low RiseCool CentralNew,SCL,Multifamily - Low Rise,Cool Central,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room4,SCLMultifamily - Low RiseCool Room4Existing,"SCLMultifamily - Low RiseCool RoomENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)Existing",SCLMultifamily - Low RiseCool RoomExisting,SCL,Multifamily - Low Rise,Cool Room,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",Existing,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714,0.524285714
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room3,SCLMultifamily - Low RiseCool Room3Existing,"SCLMultifamily - Low RiseCool RoomRoom AC - Market Average (8,000-13,999 Btuh)Existing",SCLMultifamily - Low RiseCool RoomExisting,SCL,Multifamily - Low Rise,Cool Room,3,"Room AC - Market Average (8,000-13,999 Btuh)",Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room2,SCLMultifamily - Low RiseCool Room2Existing,"SCLMultifamily - Low RiseCool RoomFederal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)Existing",SCLMultifamily - Low RiseCool RoomExisting,SCL,Multifamily - Low Rise,Cool Room,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",Existing,0.211428571,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286,0.475714286
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room1,SCLMultifamily - Low RiseCool Room1Existing,"SCLMultifamily - Low RiseCool RoomBelow Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)Existing",SCLMultifamily - Low RiseCool RoomExisting,SCL,Multifamily - Low Rise,Cool Room,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",Existing,0.264285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room4,SCLMultifamily - Low RiseCool Room4New,"SCLMultifamily - Low RiseCool RoomENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)New",SCLMultifamily - Low RiseCool RoomNew,SCL,Multifamily - Low Rise,Cool Room,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",New,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room3,SCLMultifamily - Low RiseCool Room3New,"SCLMultifamily - Low RiseCool RoomRoom AC - Market Average (8,000-13,999 Btuh)New",SCLMultifamily - Low RiseCool RoomNew,SCL,Multifamily - Low Rise,Cool Room,3,"Room AC - Market Average (8,000-13,999 Btuh)",New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room2,SCLMultifamily - Low RiseCool Room2New,"SCLMultifamily - Low RiseCool RoomFederal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)New",SCLMultifamily - Low RiseCool RoomNew,SCL,Multifamily - Low Rise,Cool Room,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",New,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCool Room,SCLMultifamily - Low RiseCool Room1,SCLMultifamily - Low RiseCool Room1New,"SCLMultifamily - Low RiseCool RoomBelow Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)New",SCLMultifamily - Low RiseCool RoomNew,SCL,Multifamily - Low Rise,Cool Room,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCopier,SCLMultifamily - Low RiseCopier2,SCLMultifamily - Low RiseCopier2Existing,SCLMultifamily - Low RiseCopierENERGY STAR Office CopierExisting,SCLMultifamily - Low RiseCopierExisting,SCL,Multifamily - Low Rise,Copier,2,ENERGY STAR Office Copier,Existing,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCopier,SCLMultifamily - Low RiseCopier1,SCLMultifamily - Low RiseCopier1Existing,SCLMultifamily - Low RiseCopierStandard Office CopierExisting,SCLMultifamily - Low RiseCopierExisting,SCL,Multifamily - Low Rise,Copier,1,Standard Office Copier,Existing,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCopier,SCLMultifamily - Low RiseCopier2,SCLMultifamily - Low RiseCopier2New,SCLMultifamily - Low RiseCopierENERGY STAR Office CopierNew,SCLMultifamily - Low RiseCopierNew,SCL,Multifamily - Low Rise,Copier,2,ENERGY STAR Office Copier,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseCopier,SCLMultifamily - Low RiseCopier1,SCLMultifamily - Low RiseCopier1New,SCLMultifamily - Low RiseCopierStandard Office CopierNew,SCLMultifamily - Low RiseCopierNew,SCL,Multifamily - Low Rise,Copier,1,Standard Office Copier,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer4,SCLMultifamily - Low RiseDryer4Existing,SCLMultifamily - Low RiseDryerHeat Pump DryerExisting,SCLMultifamily - Low RiseDryerExisting,SCL,Multifamily - Low Rise,Dryer,4,Heat Pump Dryer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer3,SCLMultifamily - Low RiseDryer3Existing,SCLMultifamily - Low RiseDryerFederal Standard 2015 Dryer - CEF 3.73Existing,SCLMultifamily - Low RiseDryerExisting,SCL,Multifamily - Low Rise,Dryer,3,Federal Standard 2015 Dryer - CEF 3.73,Existing,0.333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer2,SCLMultifamily - Low RiseDryer2Existing,SCLMultifamily - Low RiseDryerBelow Standard Dryer - CEF 2.72Existing,SCLMultifamily - Low RiseDryerExisting,SCL,Multifamily - Low Rise,Dryer,2,Below Standard Dryer - CEF 2.72,Existing,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer1,SCLMultifamily - Low RiseDryer1Existing,SCLMultifamily - Low RiseDryerMarket Average DryerExisting,SCLMultifamily - Low RiseDryerExisting,SCL,Multifamily - Low Rise,Dryer,1,Market Average Dryer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer4,SCLMultifamily - Low RiseDryer4New,SCLMultifamily - Low RiseDryerHeat Pump DryerNew,SCLMultifamily - Low RiseDryerNew,SCL,Multifamily - Low Rise,Dryer,4,Heat Pump Dryer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer3,SCLMultifamily - Low RiseDryer3New,SCLMultifamily - Low RiseDryerFederal Standard 2015 Dryer - CEF 3.73New,SCLMultifamily - Low RiseDryerNew,SCL,Multifamily - Low Rise,Dryer,3,Federal Standard 2015 Dryer - CEF 3.73,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer2,SCLMultifamily - Low RiseDryer2New,SCLMultifamily - Low RiseDryerBelow Standard Dryer - CEF 2.72New,SCLMultifamily - Low RiseDryerNew,SCL,Multifamily - Low Rise,Dryer,2,Below Standard Dryer - CEF 2.72,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDryer,SCLMultifamily - Low RiseDryer1,SCLMultifamily - Low RiseDryer1New,SCLMultifamily - Low RiseDryerMarket Average DryerNew,SCLMultifamily - Low RiseDryerNew,SCL,Multifamily - Low Rise,Dryer,1,Market Average Dryer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDVD Player,SCLMultifamily - Low RiseDVD Player2,SCLMultifamily - Low RiseDVD Player2Existing,SCLMultifamily - Low RiseDVD PlayerENERGY STAR DVD PlayerExisting,SCLMultifamily - Low RiseDVD PlayerExisting,SCL,Multifamily - Low Rise,DVD Player,2,ENERGY STAR DVD Player,Existing,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDVD Player,SCLMultifamily - Low RiseDVD Player1,SCLMultifamily - Low RiseDVD Player1Existing,SCLMultifamily - Low RiseDVD PlayerStandard DVD PlayerExisting,SCLMultifamily - Low RiseDVD PlayerExisting,SCL,Multifamily - Low Rise,DVD Player,1,Standard DVD Player,Existing,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDVD Player,SCLMultifamily - Low RiseDVD Player2,SCLMultifamily - Low RiseDVD Player2New,SCLMultifamily - Low RiseDVD PlayerENERGY STAR DVD PlayerNew,SCLMultifamily - Low RiseDVD PlayerNew,SCL,Multifamily - Low Rise,DVD Player,2,ENERGY STAR DVD Player,New,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseDVD Player,SCLMultifamily - Low RiseDVD Player1,SCLMultifamily - Low RiseDVD Player1New,SCLMultifamily - Low RiseDVD PlayerStandard DVD PlayerNew,SCLMultifamily - Low RiseDVD PlayerNew,SCL,Multifamily - Low Rise,DVD Player,1,Standard DVD Player,New,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseElectric Vehicles,SCLMultifamily - Low RiseElectric Vehicles2,SCLMultifamily - Low RiseElectric Vehicles2Existing,SCLMultifamily - Low RiseElectric VehiclesEVSE Level 2Existing,SCLMultifamily - Low RiseElectric VehiclesExisting,SCL,Multifamily - Low Rise,Electric Vehicles,2,EVSE Level 2,Existing,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseElectric Vehicles,SCLMultifamily - Low RiseElectric Vehicles1,SCLMultifamily - Low RiseElectric Vehicles1Existing,SCLMultifamily - Low RiseElectric VehiclesMarket Average EV ChargerExisting,SCLMultifamily - Low RiseElectric VehiclesExisting,SCL,Multifamily - Low Rise,Electric Vehicles,1,Market Average EV Charger,Existing,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseElectric Vehicles,SCLMultifamily - Low RiseElectric Vehicles2,SCLMultifamily - Low RiseElectric Vehicles2New,SCLMultifamily - Low RiseElectric VehiclesEVSE Level 2New,SCLMultifamily - Low RiseElectric VehiclesNew,SCL,Multifamily - Low Rise,Electric Vehicles,2,EVSE Level 2,New,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseElectric Vehicles,SCLMultifamily - Low RiseElectric Vehicles1,SCLMultifamily - Low RiseElectric Vehicles1New,SCLMultifamily - Low RiseElectric VehiclesMarket Average EV ChargerNew,SCLMultifamily - Low RiseElectric VehiclesNew,SCL,Multifamily - Low Rise,Electric Vehicles,1,Market Average EV Charger,New,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLMultifamily - Low Rise,SCLMultifamily - Low RiseFreezer,SCLMultifamily - Low RiseFreezer5,SCLMultifamily - Low RiseFreezer5Existing,SCLMultifamily - Low RiseFreezerFreezer - ENERGY STAR Most EfficientExisting,SCLMultifamily - Low RiseFreezerExisting,SCL,Multifamily - Low Rise,Freezer,5,Freezer - ENERGY STAR Most Efficient,Existing,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833
